NO,시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),동,층,매수자,매도자,건축년도,도로명,해제사유발생일,거래유형,중개사소재지,등기일자
19475,강원특별자치도 속초시 교동,923,923,0,삼환,96.42,202408,22,"18,500",-,10,개인,개인,1994,밤골3길 39,-,중개거래,강원 속초시,-
19476,강원특별자치도 속초시 교동,627-135,627,135,속초대명1(대명타워),59.78,202408,22,"9,500",-,10,개인,개인,1991,교동로7길 36,-,직거래,-,2024.8.26
19477,충청북도 제천시 하소동,139,139,0,청구,59.81,202408,22,"14,000",-,7,개인,개인,2002,용두대로15길 47,-,중개거래,충북 제천시,-
19478,강원특별자치도 속초시 조양동,1390-2,1390,2,속초서희스타힐스더베이2차,77.78,202408,22,"33,000",-,14,개인,개인,2021,동해대로 3961,-,중개거래,강원 속초시,-
19479,강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202408,22,"20,000",105,14,개인,개인,2001,청대로 8,-,중개거래,강원 속초시,2024.8.26
19480,강원특별자치도 속초시 조양동,1294-23,1294,23,성호,59.76,202408,22,"13,300",105,8,개인,법인,2001,청대로 8,-,중개거래,강원 속초시,2024.9.2
19481,충청북도 충주시 중앙탑면 용전리,661,661,0,e편한세상충주,84.9537,202408,22,"29,000",-,5,개인,개인,2017,원앙9길 15,-,중개거래,"세종, 충북 충주시",-
19482,충청북도 충주시 중앙탑면 용전리,656,656,0,미진이지비아,73.2972,202408,22,"22,200",-,10,개인,개인,2017,기업도시로 189,-,중개거래,충북 충주시,-
19483,강원특별자치도 삼척시 마달동,Apr.53,53,4,누가,29.76,202408,22,"2,100",101,6,개인,개인,1995,마달1길 75,-,중개거래,강원 삼척시,2024.8.23
19484,충청북도 충주시 문화동,2260,2260,0,럭키,125.48,202408,22,"27,000",-,14,개인,개인,1993,중원대로 3379,-,중개거래,충북 충주시,-
19485,강원특별자치도 홍천군 홍천읍 희망리,424,424,0,신아1차,39.99,202408,22,"5,500",101,1,개인,개인,1998,마지기로 110,-,중개거래,강원 홍천군,2024.8.27
19486,충청북도 충주시 목행동,886,886,0,한라비발디,84.881,202408,22,"24,000",-,8,개인,개인,2007,목행산단4로 13,-,중개거래,충북 충주시,-
19487,강원특별자치도 홍천군 홍천읍 연봉리,497,497,0,연봉아이파크,84.8117,202408,22,"28,000",-,15,개인,개인,2006,남산마을길 13-1,-,직거래,-,-
19488,충청북도 충주시 연수동,701-9,701,9,연수부강,42.11,202408,22,"7,300",-,7,개인,개인,1995,후곡길 19,-,중개거래,충북 충주시,-
19489,강원특별자치도 평창군 봉평면 무이리,709,709,0,해피밸리,36.5545,202408,22,"9,300",-,2,개인,개인,2003,태기로 151,-,중개거래,강원 원주시,-
19490,강원특별자치도 양양군 양양읍 내곡리,263,263,0,한양수자인,78.0584,202408,22,"29,200",107,10,개인,개인,2020,한고개길 31-46,-,중개거래,강원 양양군,2024.9.3
19491,전북특별자치도 전주시 완산구 태평동,305,305,0,태평아이파크,84.794,202408,22,"53,800",-,8,개인,개인,2022,태진로 35,-,중개거래,전북 전주시 덕진구,-
19492,전북특별자치도 전주시 완산구 태평동,305,305,0,태평아이파크,59.7204,202408,22,"36,000",-,16,개인,개인,2022,태진로 35,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
19493,충청북도 충주시 호암동,542-18,542,18,예성세경,33.93,202408,22,"4,300",103,5,개인,법인,1998,신촌3길 21,-,직거래,-,2024.8.22
19494,충청북도 충주시 호암동,542-18,542,18,예성세경,51.75,202408,22,"4,500",102,10,법인,법인,1998,신촌2길 2,-,직거래,-,2024.8.22
19495,충청북도 충주시 호암동,542-18,542,18,예성세경,51.75,202408,22,"6,800",102,10,개인,법인,1998,신촌2길 2,-,직거래,-,2024.8.22
19496,충청북도 충주시 호암동,542-18,542,18,예성세경,33.93,202408,22,"4,300",-,7,개인,법인,1998,신촌3길 21,20240827,직거래,-,-
19497,충청북도 충주시 호암동,542-1,542,1,세경,56.88,202408,22,"5,500",10,3,개인,개인,1989,신촌2길 14,-,중개거래,충북 충주시,2024.9.10
19498,전북특별자치도 전주시 완산구 중화산동2가,256,256,0,우성근영타운,59.4,202408,22,"8,000",-,7,개인,개인,1996,영경1길 25,20240823,직거래,-,-
19499,전북특별자치도 전주시 완산구 중화산동2가,256,256,0,우성근영타운,59.4,202408,22,"8,000",106,7,개인,개인,1996,영경1길 25,-,직거래,-,2024.8.27
19500,전북특별자치도 전주시 완산구 중화산동2가,406-3,406,3,우성중산타운,83.2434,202408,22,"24,200",-,12,개인,개인,2003,신촌3길 1,-,중개거래,전북 전주시 완산구,-
19501,전북특별자치도 전주시 완산구 서신동,965-2,965,2,광진선수촌,84.9,202408,22,"23,300",-,10,개인,개인,1998,서신로 102,-,중개거래,전북 전주시 완산구,-
19502,전북특별자치도 전주시 완산구 서신동,762-2,762,2,성원,59.97,202408,22,"11,500",-,13,개인,개인,1995,서신천변11길 22,-,중개거래,전북 전주시 완산구,-
19503,전북특별자치도 전주시 완산구 평화동1가,412,412,0,효성양지마을,30.8159,202408,22,"3,500",2,5,개인,개인,2003,장승배기3길 8,-,중개거래,전북 전주시 완산구,2024.8.26
19504,경기도 여주시 가남읍 신해리,620-17,620,17,동남,59.77,202408,22,"11,000",104,2,개인,개인,1997,경충대로 1472-34,-,중개거래,경기 여주시,2024.8.29
19505,충청북도 청주시 청원구 내수읍 은곡리,301,301,0,덕일한마음,45.27,202408,22,"4,600",101동,10,개인,개인,1997,은곡묵방길 28,-,직거래,-,2024.8.23
19506,전북특별자치도 전주시 완산구 삼천동1가,138-6,138,6,광진공작,59.22,202408,22,"15,000",5,4,개인,개인,1986,백제대로 86,-,직거래,-,2024.8.27
19507,전북특별자치도 전주시 완산구 효자동1가,45,45,0,대명까치맨션(101),84.66,202408,22,"10,700",-,10,개인,개인,1993,유기전2길 23,-,중개거래,전북 전주시 완산구,-
19508,전북특별자치도 전주시 완산구 효자동1가,451,451,0,삼성효자맨션,60,202408,22,"9,600",-,1,개인,개인,1997,거마평로 139,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
19509,충청북도 청주시 청원구 율량동,2080,2080,0,율량7단지선광로즈웰1차,103.7399,202408,22,"46,000",-,5,개인,개인,2014,율량로 157,-,중개거래,충북 청주시 청원구,-
19510,충청북도 청주시 청원구 율량동,1052,1052,0,효성,59.99,202408,22,"9,600",1,2,개인,개인,1993,율봉로212번길 17,-,중개거래,충북 청주시 청원구,2024.9.2
19511,충청북도 청주시 청원구 율량동,744,744,0,부강,29.08,202408,22,"3,600",101,4,개인,개인,1993,공항로150번길 59,-,중개거래,충북 청주시 청원구,2024.9.4
19512,전북특별자치도 전주시 완산구 효자동3가,1483-2,1483,2,서곡두산,84.9,202408,22,"21,000",-,6,개인,개인,1999,서곡로 22,-,중개거래,전북 전주시 완산구,-
19513,전북특별자치도 전주시 완산구 효자동3가,1473-1,1473,1,서곡엘지,134.38,202408,22,"34,000",-,2,개인,개인,1999,세내로 559,-,중개거래,"전북 완주군, 전북 전주시 완산구",-
19514,전북특별자치도 전주시 완산구 효자동3가,1540-1,1540,1,서부신시가지코아루해피트리,69.2913,202408,22,"32,000",102동,28,개인,개인,2018,세내로 303,-,중개거래,전북 전주시 완산구,2024.8.22
19515,충청북도 청주시 흥덕구 강내면 탑연리,388,388,0,신성청원미소지움,84.4766,202408,22,"24,300",-,8,개인,개인,2008,탑연1길 8,-,중개거래,충북 청주시 흥덕구,-
19516,전북특별자치도 전주시 덕진구 진북동,416,416,0,우성,187.99,202408,22,"30,500",-,13,개인,개인,1995,태진로 101,-,중개거래,전북 전주시 덕진구,-
19517,전북특별자치도 전주시 덕진구 진북동,416,416,0,우성,134.34,202408,22,"22,000",116,7,개인,개인,1995,태진로 101,-,중개거래,전북 전주시 덕진구,2024.9.5
19518,전북특별자치도 전주시 덕진구 인후동1가,890-3,890,3,아중제일,84.915,202408,22,"22,400",-,5,개인,개인,1997,석소로 29,-,중개거래,전북 전주시 덕진구,-
19519,전북특별자치도 전주시 덕진구 인후동1가,858-2,858,2,아중현대,134.59,202408,22,"34,500",-,2,개인,개인,1998,석소로 55,-,중개거래,전북 전주시 덕진구,-
19520,전북특별자치도 전주시 덕진구 인후동1가,1043,1043,0,더샵인후센트럴,76.9526,202408,22,"40,900",-,8,개인,개인,2020,진버들5길 21,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
19521,전북특별자치도 전주시 덕진구 인후동1가,951-3,951,3,아중마을부영(3차),59.472,202408,22,"12,950",304,2,개인,개인,1999,아중로 180,-,중개거래,전북 전주시 덕진구,2024.8.29
19522,전북특별자치도 완주군 이서면 용서리,785,785,0,혁신도시에코르3단지,84.896,202408,22,"23,000",-,8,개인,개인,2015,반교로 51,-,중개거래,전북 완주군,-
19523,전북특별자치도 완주군 이서면 용서리,Jan.60,60,1,남양사이버,59.7631,202408,22,"9,600",-,10,개인,개인,2001,반교로 21,-,중개거래,전북 완주군,-
19524,전북특별자치도 전주시 덕진구 인후동2가,1556-2,1556,2,삼화,59.49,202408,22,"5,600",-,1,개인,개인,1984,명주5길 10,-,직거래,-,2024.9.6
19525,전북특별자치도 전주시 덕진구 인후동2가,1561-1,1561,1,건지산이지움아파트,59.94,202408,22,"27,700",101동,11,개인,개인,2016,백동2길 11,-,중개거래,전북 전주시 덕진구,2024.9.5
19526,충청북도 청주시 흥덕구 강서동,467,467,0,주산휴네스트,34.1075,202408,22,"7,700",-,4,개인,개인,2013,강서로 101,-,중개거래,충북 청주시 흥덕구,-
19527,전북특별자치도 전주시 덕진구 우아동3가,772,772,0,우아한시티,84.991,202408,22,"45,800",-,9,개인,개인,2021,우아로 33,-,중개거래,전북 전주시 덕진구,-
19528,전북특별자치도 전주시 덕진구 호성동1가,718,718,0,엘지동아,84.905,202408,22,"19,400",108,9,개인,개인,1995,호성로 40,-,중개거래,전북 전주시 덕진구,2024.9.12
19529,전북특별자치도 전주시 덕진구 호성동1가,900,900,0,호성주공2차,59.96,202408,22,"12,300",-,3,개인,개인,1997,소리로 188,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
19530,전북특별자치도 전주시 덕진구 호성동1가,851,851,0,진흥더블파크2단지,84.8236,202408,22,"32,500",-,9,개인,개인,2005,호성로 136,-,중개거래,전북 전주시 덕진구,-
19531,전북특별자치도 전주시 덕진구 송천동1가,329,329,0,서호2차,84.93,202408,22,"18,200",-,16,개인,개인,1995,송천로 43,-,중개거래,전북 전주시 덕진구,-
19532,전북특별자치도 전주시 덕진구 송천동1가,873,873,0,벽산e-리버파크,84.9879,202408,22,"31,700",-,6,개인,개인,2013,송천3길 55,-,중개거래,"전북 완주군, 전북 전주시 덕진구",-
19533,충청북도 청주시 흥덕구 복대동,3381,3381,0,두산위브지웰시티2차,80.002,202408,22,"60,400",-,24,개인,개인,2015,대농로 55,-,중개거래,충북 청주시 흥덕구,-
19534,충청북도 청주시 흥덕구 복대동,3379,3379,0,신영지웰시티1차,99.126,202408,22,"69,500",-,20,개인,개인,2010,대농로 17,-,중개거래,충북 청주시 흥덕구,-
19535,충청북도 청주시 흥덕구 복대동,221-12,221,12,주은,59.6443,202408,22,"15,400",101동,12,개인,개인,2002,죽천로143번길 19,-,직거래,-,2024.8.22
19536,충청북도 청주시 흥덕구 복대동,2461,2461,0,세원느티마을,59.98,202408,22,"17,000",-,2,개인,개인,1999,진재로 67,-,중개거래,충북 청주시 흥덕구,-
19537,전북특별자치도 전주시 덕진구 송천동2가,1306,1306,0,에코시티더샵2차,84.93,202408,22,"57,000",-,5,개인,개인,2018,세병로 175,-,중개거래,전북 전주시 덕진구,-
19538,전북특별자치도 전주시 덕진구 송천동2가,1298,1298,0,에코시티KCC스위첸,59.951,202408,22,"40,000",-,7,개인,개인,2019,세병로 184,-,중개거래,"전북 전주시 덕진구, 전북 전주시 완산구",-
19539,충청북도 청주시 흥덕구 가경동,1581,1581,0,가경주공7단지,84.91,202408,22,"30,000",705,2,개인,개인,2005,풍년로 40,-,직거래,-,2024.9.5
19540,충청북도 청주시 흥덕구 가경동,1189,1189,0,형석1,59.34,202408,22,"12,400",-,11,개인,개인,1992,가경로 158,-,중개거래,충북 청주시 흥덕구,-
19541,충청북도 청주시 흥덕구 가경동,1510,1510,0,세원가경골,59.76,202408,22,"17,500",106,7,개인,개인,1997,가경로 134,-,중개거래,충북 청주시 흥덕구,2024.9.5
19542,전북특별자치도 전주시 덕진구 장동,1075,1075,0,호반베르디움6단지,101.9576,202408,22,"56,000",-,12,개인,개인,2016,출판로 69,-,중개거래,전북 전주시 덕진구,-
19543,충청북도 청주시 서원구 개신동,590,590,0,그린빌,75.99,202408,22,"24,400",-,8,개인,개인,2003,신율로 43,-,중개거래,충북 청주시 서원구,-
19544,충청북도 청주시 서원구 개신동,635,635,0,주공뜨란채,59.42,202408,22,"16,000",208,20,개인,개인,2000,경신로 68,-,직거래,-,2024.8.22
19545,충청북도 청주시 서원구 개신동,613,613,0,휴먼시아,49.93,202408,22,"14,000",-,23,개인,개인,2001,경신로 67,-,중개거래,"충북 청주시 서원구, 충북 청주시 흥덕구",-
19546,충청북도 청주시 서원구 개신동,613,613,0,휴먼시아,49.93,202408,22,"13,400",-,8,개인,개인,2001,경신로 67,-,중개거래,충북 청주시 서원구,-
19547,전북특별자치도 군산시 조촌동,3931,3931,0,타워써미트,84.994,202408,22,"20,000",-,9,법인,개인,2012,공단대로 54,-,중개거래,전북 군산시,-
19548,전북특별자치도 군산시 조촌동,769-4,769,4,센트럴파크,84.9963,202408,22,"22,000",-,7,개인,법인,2017,번영로 190,-,중개거래,전북 군산시,-
19549,충청북도 청주시 서원구 수곡동,1057,1057,0,더샵청주퍼스트파크,84.9722,202408,22,"42,800",-,3,개인,개인,2021,수곡로 20,-,중개거래,충북 청주시 서원구,-
19550,충청북도 청주시 서원구 수곡동,1002,1002,0,두진백로,59.4,202408,22,"13,300",-,14,개인,개인,1995,수곡로 36,-,중개거래,충북 청주시 서원구,-
19551,충청북도 청주시 서원구 분평동,1360,1360,0,분평주공5단지아파트,49.77,202408,22,"12,500",516동,15,개인,개인,1998,분평로 88-1,-,직거래,-,2024.9.6
19552,전북특별자치도 군산시 미장동,Jan.51,51,1,현대파인빌2차아파트,59.938,202408,22,"13,800",-,11,개인,개인,2006,미장안길 55,-,중개거래,전북 군산시,-
19553,전북특별자치도 군산시 나운동,100-11,100,11,롯데아파트,84.84,202408,22,"13,500",203,5,개인,개인,1994,하나운로 48,-,중개거래,전북 군산시,2024.9.10
19554,전북특별자치도 군산시 나운동,Jul.45,45,7,주공5차,58.14,202408,22,"7,500",-,10,개인,개인,1996,백토로 117,-,중개거래,전북 군산시,-
19555,충청북도 청주시 서원구 모충동,553,553,0,청주모충LH트릴로채,74.77,202408,22,"32,800",103동,6,개인,개인,2021,쌍샘로 22,-,중개거래,충북 청주시 서원구,2024.8.29
19556,충청북도 청주시 서원구 사직동,928,928,0,푸르지오캐슬(301~302),59.74,202408,22,"25,000",302,8,개인,개인,2010,창신로12번길 66,-,직거래,-,2024.8.26
19557,전북특별자치도 군산시 소룡동,1010,1010,0,성원상떼빌,84.9506,202408,22,"8,050",104,2,개인,개인,2004,해망로 447,-,중개거래,전북 군산시,2024.9.12
19558,전북특별자치도 군산시 산북동,3592,3592,0,고천마을,43.0861,202408,22,"4,900",-,6,개인,개인,2008,원산북1길 32,-,중개거래,전북 군산시,-
19559,충청북도 청주시 상당구 용암동,2060,2060,0,부영,50.49,202408,22,"9,000",-,15,개인,개인,1996,월평로 243,-,중개거래,충북 청주시 상당구,-
19560,전북특별자치도 임실군 관촌면 관촌리,521-1,521,1,삼소(동원),82.83,202408,22,"5,500",-,5,개인,개인,1990,사선로 75,-,중개거래,전북 임실군,-
19561,전북특별자치도 익산시 동산동,1139,1139,0,동산여울휴먼시아2단지,84.88,202408,22,"21,400",-,11,개인,개인,2009,동천로 25,-,중개거래,전북 익산시,-
19562,전북특별자치도 익산시 동산동,1148,1148,0,수도산광신프로그레스아파트,84.8865,202408,22,"26,000",-,1,개인,개인,2022,동천로1길 20,-,중개거래,전북 익산시,-
19563,전북특별자치도 익산시 모현동1가,303-1,303,1,모현현대2차,84.74,202408,22,"15,000",207,1,개인,개인,1993,배산로14길 9,-,직거래,-,2024.8.22
19564,전북특별자치도 익산시 모현동1가,954,954,0,익산e편한세상,84.824,202408,22,"24,000",-,28,개인,개인,2012,선화로10길 17,-,중개거래,전북 익산시,-
19565,전북특별자치도 익산시 모현동1가,812,812,0,익산배산사랑으로부영1차,73.9049,202408,22,"21,700",-,18,개인,개인,2012,선화로 41,-,중개거래,전북 익산시,-
19566,충청북도 청주시 상당구 용담동,425,425,0,가좌마을부영,59.987,202408,22,"17,600",-,12,개인,개인,2003,호미로 329,-,중개거래,충북 청주시 상당구,-
19567,전북특별자치도 익산시 송학동,898,898,0,익산더샵,84.97,202408,22,"23,500",-,8,개인,개인,2014,학곤로20길 77,-,중개거래,전북 익산시,-
19568,전북특별자치도 익산시 영등동,771-2,771,2,비사벌,84.98,202408,22,"15,000",-,1,개인,개인,1995,고봉로30길 51,-,중개거래,전북 익산시,-
